id,seed_mass_g
Lactuca_perennis,1.36
Lactuca_quercina,1.39
Lactuca_saligna,0.57
Lactuca_sativa,1
Lactuca_scariola,0.4
Lactuca_serriola,0.58
Lactuca_spicata,0.923
Lactuca_villosa,1.48
Lactuca_virosa,0.9
Laetia_corymbulosa,9.5
Laetia_procera,4
Lafoensia_punicifolia,28
Lagascea_helianthifolia,4.05
Lagenaria_abyssinica,92.29
Lagenaria_breviflora,41.73
Lagenaria_leucantha,166.7
Lagenaria_siceraria,127.8
Lagenaria_sphaerica,63.78
Lagenocarpus_fraxinifolius,30.2
Lagenophora_gracilis,0.31
Lagenophora_huegelii,0.78
Lagenophora_montana,0.26
Lagenophora_stipitata,0.47
Lagerstroemia_archeriana,4.33
Lagerstroemia_calyculata,7.92
Lagerstroemia_floribunda,9.02
Lagerstroemia_flos-reginae,11.6
Lagerstroemia_hypoleuca,4.37
Lagerstroemia_indica,2.1
Lagerstroemia_lanceolata,78
Lagerstroemia_parviflora,36.95
Lagerstroemia_speciosa,5.6
Lagerstroemia_tomentosa,2.8
Laggera_alata,0.04
Laggera_brevipes,0.11
Laggera_crispata,0.08
Laggera_decurrens,0.28
Laggera_elatior,0.07
Lagochilus_lanatonodus,5.1
Lagoecia_cuminoides,0.56
Lagophylla_minor,0.26
Lagophylla_ramosissima,0.275
Lagotis_glauca,2.75
Lagunaria_patersoni,4.74
Lagunaria_patersonii,48.2
Laguncularia_racemosa,280
Lagurus_ovatus,0.49
Lallemantia_canescens,3.7
Lallemantia_iberica,3.9
Lallemantia_royleana,1.4
Lamarchea_hakeifolia,1.68
Lamarckia_aurea,0.54
Lambertia_formosa,20.9
Lambertia_multiflora,26.59
Lamiastrum_galeobdolon,2
Lamium_album,1.7
Lamium_amplexicaule,0.6
Lamium_garganicum,3.23
Lamium_hybridum,1.1
Lamium_moschatum,7
Lamium_purpureum,0.7
Lamourouxia_dasyantha,0.07
Lamourouxia_nelsonii,0.04
Lamourouxia_viscosa,0.1
Lampranthus_amoenus,0.5
Lampranthus_aureus,0.29
Lampranthus_bicolor,0.24
Lampranthus_curviflorus,0.34
Lampranthus_dunensis,0.31
Lampranthus_falciformis,0.36
Lampranthus_globosus,0.27
Lampranthus_haworthii,1.07
Lampranthus_multiradiatus,0.32
Lampranthus_otzenianus,44.98
Lampranthus_profundus,44.01
Lampranthus_reptans,0.21
Lampranthus_sociorum,0.19
Lampranthus_tegens,0.08
Lampranthus_tenuifolius,0.16
Lamprolobium_fruticosum,42.15
Lamprolobium_grandiflorum,35.02
Lamyropsis_microcephala,3.11
Lanaria_lanata,16
Landolphia_kirkii,850.8
Lannea_acida,125.74
Lannea_alata,421.77
Lannea_coromandelica,132
Lannea_discolor,91.06
Lannea_edulis,151.28
Lannea_grandis,94.34
Lannea_microcarpa,173
Lannea_rivae,130.28
Lannea_schweinfurthii,25
Lannea_schweinfurthii,136.99
Lannea_stuhlmannii,75.1
Lannea_triphylla,118.52
Lansium_sp.,5100
Lantana_achyranthifolia,3.23
Lantana_camara,16
Lantana_dinteri,8.62
Lantana_hirta,17.17
Lantana_macropoda,3.74
Lantana_rhodesiensis,8.4
Lantana_rugosa,6.9
Lantana_velutina,9.22
Lantana_viburnoides,3.57
Lantana_viburnoides,8.78
Lapeirousia_anceps,0.39
Lapeirousia_erythrantha,1.94
Lapeirousia_fabricii,2.36
Lapeirousia_jacquinii,1.8
Lapeirousia_littoralis,3.81
Lapeirousia_plicata,3.83
Lapeirousia_sandersonii,2.42
Lapeirousia_schimperi,5.13
Lapeirousia_setifolia,1.21
Lapidaria_margaretae,0.1
Laportea_canadensis,2.13
Lappula_americana,25.874
Lappula_barbata,1.2
Lappula_echinata,1.8
Lappula_patula,1.45
Lappula_redowskii,0.4
Lappula_semiglabra,0.66
Lappula_spinocarpa,18.78
Lapsana_communis,0.9
Larentia_linearis,0.34
Laretia_acaulis,8.92
Larix_dahurica,3.22
Larix_dahurica,3.22
Larix_decidua,7.1
Larix_decidua,7.1
Larix_eurolepis,4.79
Larix_eurolepis,4.79
Larix_glauca,27.03
Larix_glauca,27.03
Larix_gmelinii,3.61
Larix_gmelinii,3.61
Larix_kaempferi,4.7
Larix_kaempferi,4.7
Larix_laricina,2
Larix_laricina,2
Larix_leptolepis,3.9102
Larix_leptolepis,3.9102
Larix_lyallii,3.21
Larix_lyallii,3.21
Larix_occidentalis,3.3
Larix_occidentalis,3.3
Larix_sibirica,9.9
Larix_sibirica,9.9
Larrea_divaricata,2.4
Larrea_tridentata,7
Laser_trilobum,9.49
Laserpitium_hispidum,3.61
Laserpitium_latifolium,8.59
Laserpitium_nitidum,5.03
Laserpitium_siler,7.19
Lasiacis_anomala,0.19
Lasiacis_nigra,11.16
Lasianthus_appressus,4.1
Lasianthus_attenuatus,21
Lasianthus_constrictus,32
Lasianthus_densifolius,9.8
Lasianthus_kilimandscharicus,4.43
Lasiocarpus_ferrugineus,2.9
Lasiopetalum_baueri,1.64
Lasiopetalum_behrii,2.84
Lasiopetalum_discolor,2.07
Lasiopetalum_ferrugineum,1.8
Lasiopetalum_ferrugineum,1.99
Lasiopetalum_macrophyllum,1.5
Lasiopetalum_membraniflorum,1.87
Lasiopetalum_micranthum,1.35
Lasiopetalum_monticola,2.19
Lasiopetalum_rufum,2.05
Lasiopetalum_schulzenii,1.55
Lasiopogon_glomerulatus,4.59
Lasiosiphon_decaryi,1.67
Lasiosiphon_madagascariensis,1.43
Lasthenia_californica,0.08
Lasthenia_glaberrima,0.24
Lasthenia_glabrata,0.317
Lathraea_squamaria,0.67
Lathyrus_aphaca,17.14
Lathyrus_cicera,75
Lathyrus_digitatus,14.8
Lathyrus_gorgoni,44.8
Lathyrus_hierosolymitanus,38.3
Lathyrus_hirsutus,26.7
Lathyrus_incurvus,19
Lathyrus_japonicus,25.16
Lathyrus_japonicus,31.48
Lathyrus_latifolius,47.3
Lathyrus_linifolius,13
Lathyrus_littoralis,75.23
Lathyrus_nevadensis,16.7
Lathyrus_nissolia,7.74
Lathyrus_ochroleucus,16.644
Lathyrus_ochrus,161.8
Lathyrus_odoratus,84.4
Lathyrus_pallescens,14.6
Lathyrus_palustris,15.9
Lathyrus_polymorphus,85.4
Lathyrus_pratensis,12
Lathyrus_pseudocicera,19
Lathyrus_sativus,81
Lathyrus_sp.,73.7
Lathyrus_subandinus,24.9
Lathyrus_sylvestris,39
Lathyrus_tingitanus,94.7
Lathyrus_tuberosus,32.8
Lathyrus_venosus,32.76
Lathyrus_vernus,15
Lathyrus_vestitus,22.708
Lathyrus_vestitus,31.652
Launaea_intybacea,0.5
Laurelia_novae-zelandiae,12
Laurelia_philippiana,2
Laureliopsis_philippiana,1.3
Laurembergia_repens,0.21
Laurentia_carnosula,0.067
Laurentia_hypocrateriformis,0.03
Laurophyllus_capensis,3.95
Laurus_nobilis,433.1
Lavandula_angustifolia,1.02
Lavandula_antineae,0.45
Lavandula_citriodora,0.46
Lavandula_dentata,0.2
Lavandula_dentata,0.31
Lavandula_lanata,1
Lavandula_latifolia,0.9
Lavandula_pedunculata,0.3
Lavandula_pubescens,0.59
Lavandula_stoechas,0.8
Lavandula_stricta,0.85
Lavandula_subnuda,0.22
Lavandula_vera,0.92
Lavatera_arborea,12.9
Lavatera_assurgentiflora,51
Lavatera_cretica,7.01
Lavatera_plazzae,4.94
Lavatera_plebeia,5.01
Lavatera_punctata,4.9
Lavatera_thuringiaca,3.7
Lavatera_triloba,6.88
Lavatera_triloba,9.6
Lavatera_trimestris,5.3
Lawrencella_davenportii,6.62
Lawrencella_rosea,1.96
Lawrencia_densiflora,0.77
Lawrencia_glomerata,2.34
Lawrencia_spicata,1.88
Lawsonia_inermis,1.23
Laxmannia_gracilis,0.47
Laxmannia_orientalis,0.46
Layia_carnosa,0.88
Layia_chrysanthemoides,0.743
Layia_fremonti,0.745
Layia_glandulosa,0.72
Layia_heterotricha,0.388
Layia_platyglossa,0.752
Leandra_dichotoma,0.008
Leandra_rufescens,0.8
Lebeckia_linearifolia,5.77
Lebeckia_multiflora,2.81
Lebeckia_psiloloba,6.92
Lebeckia_sericea,4.48
Lebetanthus_americanus,0.13
Lecaniodiscus_fraxinifolius,240.72
Lechea_sansabeana,0.16
Lechea_stricta,0.2
Lechea_tenuifolia,0.2
Lechea_villosa,0.1
Lechenaultia_floribunda,0.58
Lecointea_amazonica,1800
Lecokia_cretica,58.13
Lecythis_confertiflora,1245
Lecythis_zabucajo,1970
Ledebouria_revoluta,0.16
Ledum_groenlandicum,0.02
Ledum_palustre,0.006
Leea_indica,36.265
Leersia_drepanothrix,1.08
Leersia_hexandra,0.93
Leersia_monandra,0.56
Leersia_oryzoides,1.13
Lefebvrea_longipedicellata,4.19
Lefebvrea_stuhlmannii,3.87
Legenere_limosa,0.07
Legnephora_moorei,20
Legousia_falcata,0.17
Legousia_hybrida,0.29
Legousia_pentagonia,0.2
Leichardtia_australis,10.1
Leionema_carruthersii,3.45
Leionema_dentatum,3.43
Leionema_diosmeum,1.99
Leionema_elatius,2
Leionema_equestre,3.7
Leionema_hillebrandii,4.77
Leionema_microphyllum,5.03
Leionema_phylicifolium,2.4
Leionema_rotundifolium,7.03
Leiophyllum_buxifolium,0.01
Leipoldtia_compacta,45.66
Leipoldtia_constricta,0.11
Leipoldtia_rosea,13.98
Leipoldtia_schultzei,18.28
Leipoldtia_uniflora,20.92
Leipoldtia_weigangiana,31.35
Lembotropis_nigricans,4.6
Lemuropisum_edule,1157.55
Lemurosicyos_variegata,23.93
Lens_culinaris,35.2
Leonia_glycycarpa,717
Leonotis_leonurus,2.8
Leonotis_myricifolia,2.73
Leonotis_nepetifolia,1.9
Leonotis_ocymifolia,1.74
Leonotis_ocymifolia,2.07
Leonotis_ocymifolia,2.38
Leontice_leontopetalum,102
Leontochir_ovallei,16.26
Leontodon_anomalus,0.84
Leontodon_asperrimus,3.46
Leontodon_autumnalis,0.7
Leontodon_helveticus,1.71
Leontodon_hispidus,1.1
Leontodon_saxatilis,0.44
Leontodon_taraxacoides,0.24
Leontodon_taraxacoides,0.58
Leontodon_tenuiflorus,0.86
Leontodon_tuberosus,0.49
Leontopodium_alpinum,0.13
Leontopodium_himalayanum,0.08
Leonurus_cardiaca,1
Leonurus_japonicus,1.06
Leonurus_marrubiastrum,0.288
Leonurus_quinquelobatus,0.9
Leonurus_sibiricus,1.2
Leopoldia_comosa,5.9
Lepechinia_calycina,14.69
Lepechinia_fragrans,25.426
Lepechinia_ganderi,7.57
Lepechinia_spicata,1.4
Lepidagathis_anobrya,3.6
Lepidagathis_aristata,1.06
Lepidagathis_grandidieri,7.26
Lepidagathis_heudelotiana,15.79
Lepiderema_largiflorens,420
Lepidesmia_squarrosa,0.14
Lepidium_africanum,0.23
Lepidium_alyssoides,0.42
Lepidium_aschersonii,0.51
Lepidium_aucheri,1.94
Lepidium_bonariense,0.2
Lepidium_campestre,2.169
Lepidium_densiflorum,1
Lepidium_desvauxii,0.28
Lepidium_dictyotum,0.51
Lepidium_draba,1.8
Lepidium_flavum,0.44
Lepidium_fremontii,0.37
Lepidium_genistoides,3.64
Lepidium_heterophyllum,1.45
Lepidium_hyssopifolium,0.37
Lepidium_lasiocarpum,0.3
Lepidium_lasiocarpum,0.324
Lepidium_latifolium,0.2
Lepidium_montanum,0.35
Lepidium_montanum,0.5
Lepidium_muelleri-ferdinandi,0.535
Lepidium_muelleriferdinandi,0.49
Lepidium_nitidum,0.62
Lepidium_nitidum,0.73
Lepidium_oblongum,0.38
Lepidium_obtusum,0.19
Lepidium_oleraceum,0.43
Lepidium_oxycarpum,0.475
Lepidium_oxytrichum,0.88
Lepidium_perfoliatum,0.9
Lepidium_phlebopetalum,1.98
Lepidium_pseudo-tasmanicum,0.2
Lepidium_pseudohyssopifolium,0.39
Lepidium_ramosissimum,0.22
Lepidium_ruderale,0.3
Lepidium_sativum,1.26
Lepidium_sativum,2.1
Lepidium_spinosum,1.95
Lepidium_virginicum,0.375
Lepidium_virginicum,0.5
Lepidospartum_squamatum,1.804
Lepidosperma_concavum,5.58
Lepidosperma_gladiatum,5.44
Lepidosperma_laterale,3.38
Lepidosperma_urophorum,7.05
Lepironia_articulata,2.85
Lepismium_ianthothele,0.26
Lepistemon_owariense,48.58
Leptactina_benguelensis,5.91
Leptactina_platyphylla,1.35
Leptadenia_arborea,3.89
Leptadenia_hastata,4.03
Leptadenia_madagascariensis,4.66
Leptadenia_pyrotechnica,4.77
Leptaleum_filifolium,0.05
Leptarrhena_pyrolifolia,0.01
Leptaspis_urceolata,26
Leptocarpus_tenax,0.26
Leptochloa_cognatum,0.395
Leptochloa_digitata,0.115
Leptochloa_dubia,0.43
Leptochloa_fusca,0.41
Leptochloa_obtusiflora,0.19
Leptochloa_panicea,0.08
Leptochloa_uninervia,0.14
Leptodactylon_californicum,0.184
Leptodactylon_pungens,2.4
Leptoderris_brachyptera,84.79
Leptolaena_bernieri,451.16
Leptolaena_bojeriana,4.01
Leptolaena_cuspidata,16.51
Leptolaena_gautieri,60.66
Leptolaena_pauciflora,13.24
Leptomeria_aphylla,6.2
Leptonychia_usambarensis,67
Leptorhynchos_baileyi,0.04
Leptorhynchos_elongatus,0.53
Leptorhynchos_panaetioides,0.201
Leptorhynchos_squamatus,0.12
Leptorhynchos_squamatus,0.15
Leptorhynchos_tenuifolius,0.89
Leptorhynchos_tetrachaetus,0.05
Leptorhynchos_waitzia,0.21
Leptosema_oxylobioides,3.55
Leptospermum_amboinense,0.09
Leptospermum_arachnoides,0.09
Leptospermum_argenteum,0.75
Leptospermum_attenuatum,0.42
Leptospermum_barneyense,0.14
Leptospermum_brachyandrum,0.03
Leptospermum_brevipes,0.15
Leptospermum_continentale,0.07
Leptospermum_coriaceum,1.25
Leptospermum_emarginatum,0.25
Leptospermum_epacridoideum,1.35
Leptospermum_erubescens,0.11
Leptospermum_flavescens,0.8
Leptospermum_glabrescens,0.11
Leptospermum_glaucescens,0.32
Leptospermum_grandiflorum,0.39
Leptospermum_grandifolium,0.24
Leptospermum_gregarium,0.43
Leptospermum_juniperinum,0.05
Leptospermum_laevigatum,1.57
Leptospermum_lamellatum,0.12
Leptospermum_lanigerum,0.15
Leptospermum_liversidgei,0.58
Leptospermum_luehmannii,0.06
Leptospermum_macrocarpum,0.52
Leptospermum_madidum,0.43
Leptospermum_microcarpum,0.13
Leptospermum_micromyrtus,0.39
Leptospermum_minutifolium,0.06
Leptospermum_morrisonii,0.1
Leptospermum_myrsinoides,0.13
Leptospermum_myrtifolium,0.34
Leptospermum_neglectum,0.15
Leptospermum_nitens,0.08
Leptospermum_nitidum,0.08
Leptospermum_novae-angliae,0.15
Leptospermum_obovatum,0.06
Leptospermum_oreophilum,0.2
Leptospermum_parvifolium,0.06
Leptospermum_petersonii,0.76
Leptospermum_petraeum,0.11
Leptospermum_polygalifolium,0.13
Leptospermum_polygalifolium,0.2
Leptospermum_rotundifolium,0.35
Leptospermum_rupestre,0.08
Leptospermum_rupicola,0.06
Leptospermum_scoparium,0.07
Leptospermum_scoparium,0.2
Leptospermum_scoparium,1.7
Leptospermum_sejunctum,0.14
Leptospermum_semibaccatum,0.09
Leptospermum_sericeum,0.18
Leptospermum_speciosum,0.88
Leptospermum_sphaerocarpum,0.41
Leptospermum_spinescens,1.57
Leptospermum_squarrosum,0.13
Leptospermum_thompsonii,0.16
Leptospermum_trinervium,0.19
Leptospermum_turbinatum,0.18
Leptospermum_variabile,0.1
Leptospermum_whitei,0.3
Leptothrium_rigidum,1.22
Leptothrium_senegalense,1.95
Lepyrodia_cryptica,0.21
Lepyrodia_muelleri,0.09
Lepyrodia_valliculae,0.32
Leschenaultia_divaricata,47.55
Leschenaultia_expansa,10
Lespedeza_bicolor,6
Lespedeza_capitata,2.9
Lespedeza_cuneata,1.5
Lespedeza_cyrtobotrya,6.2
Lespedeza_daurica,7.07
Lespedeza_davidii,4.89
Lespedeza_hedysaroides,1.7
Lespedeza_hirta,3.229
Lespedeza_intermixta,1.8
Lespedeza_japonica,6.1
Lespedeza_japonica,6.4798
Lespedeza_juncea,1.21
Lespedeza_latissima,1.8
Lespedeza_leptostachya,1.796
Lespedeza_maximowiczii,6.17
Lespedeza_stipulacea,1.9
Lespedeza_striata,2
Lespedeza_thunbergii,6.29
Lespedeza_tomentosa,1.86
Lespedeza_violacea,2.48
Lespedeza_virginica,1.91
Lesquerella_alpina,0.476
Lesquerella_alpina,1.17
Lesquerella_angustifolia,2.6
Lesquerella_argyraea,0.4
Lesquerella_densipila,0.7
Lesquerella_engelmannii,1.8
Lesquerella_fendleri,0.5
Lesquerella_globosa,0.8
Lesquerella_gordoni,0.96
Lesquerella_gordonii,0.6
Lesquerella_gracilis,0.7
Lesquerella_grandiflora,0.9
Lesquerella_lasiocarpa,1
Lesquerella_lescurii,0.8
Lesquerella_lindheimeri,1.4
Lesquerella_ludoviciana,0.467
Lesquerella_lyrata,0.8
Lesquerella_montana,0.47
Lesquerella_occidentalis,3.331
Lesquerella_ovalifolia,1.4
Lesquerella_perforata,0.9
Lesquerella_pinetorum,1
Lesquerella_stonensis,0.9
Lesquerella_tenella,1.33
Lessertia_benguellensis,13.17
Lessertia_brachystachya,4
Lessertia_candida,8.58
Lessertia_diffusa,5.7
Lessertia_eremicola,3.17
Lessertia_falciformis,2.97
Lessertia_frutescens,4.16
Lessertia_incana,4.84
Lessertia_macrostachya,9.61
Lessertia_spinescens,16.5
Lessertia_stricta,4.64
Lessertia_tomentosa,11.69
Lessingia_filaginifolia,1.262
Lessingia_filaginifolia,2.301
Lessingia_germanorum,0.363
Lessingia_glandulifera,0.18
Lessingia_glandulifera,0.274
Lessingia_glandulifera,0.29
Lessingia_hololeuca,1.182
Lessingia_lemmonii,0.186
Lessingia_lemmonii,0.225
Lessingia_lemmonii,0.262
Lessingia_leptoclada,0.698
Lessingia_micradenia,0.751
Lessingia_nana,1.3
Lessingia_nemaclada,0.633
Lessingia_ramulosa,0.701
Lessingia_tenuis,0.391
Lessingia_virgata,0.448
Lethedon_setosa,13
Lettowianthus_stellatus,352.3
Leucadendron_album,18.99
Leucadendron_arcuatum,92.41
Leucadendron_argenteum,252.01
Leucadendron_aurantiacum,15.4
Leucadendron_brunioides,19.34
Leucadendron_cinereum,35.01
Leucadendron_concavum,76.83
Leucadendron_coniferum,10.47
Leucadendron_corymbosum,182.7
Leucadendron_daphnoides,200
Leucadendron_discolor,7.12
Leucadendron_dregei,14
Leucadendron_dubium,61.05
Leucadendron_elimense,17.72
Leucadendron_elimense,34.51
Leucadendron_eucalyptifolium,8.96
Leucadendron_floridum,6.51
Leucadendron_galpinii,18.5
Leucadendron_gandogeri,23
Leucadendron_glaberrimum,108.38
Leucadendron_lanigerum,5.45
Leucadendron_lanigerum,42.8
Leucadendron_laureolum,25.6
Leucadendron_laxum,504.68
Leucadendron_levisanus,5.48
Leucadendron_linifolium,12.8
Leucadendron_meridianum,32.69
Leucadendron_microcephalum,25.56
Leucadendron_microcephalum,27.68
Leucadendron_modestum,20.17
Leucadendron_muirii,4.68
Leucadendron_nitidum,17.71
Leucadendron_nobile,5.86
Leucadendron_platyspermum,97.04
Leucadendron_plumosum,24.4
Leucadendron_procerum,12.65
Leucadendron_pseudospathulatum,37.8
Leucadendron_pubescens,135.53
Leucadendron_roodii,110.14
Leucadendron_rourkei,5.76
Leucadendron_rubrum,23.94
Leucadendron_salicifolium,19
Leucadendron_salignum,8.3
Leucadendron_sessile,200
Leucadendron_spissifolium,12.24
Leucadendron_spissifolium,12.91
Leucadendron_stelligerum,4.83
Leucadendron_teretifolium,4.84
Leucadendron_thymifolium,29.53
Leucadendron_tinctum,229
Leucadendron_tortum,5.8
Leucadendron_truncatum,7.6
Leucadendron_uliginosum,4.66
Leucadendron_uliginosum,6.52
Leucadendron_venosum,49.4
Leucadendron_xanthoconus,10.85
Leucaena_diversifolia,29.1
Leucaena_glauca,41
Leucaena_lanceolata,28.5
Leucaena_leucocephala,30.3
Leucaena_leucocephala,38.5
Leucaena_leucocephala,48
Leucaena_leucocephala,49.21
Leucaena_leucocephala,50.33
Leucaena_retusa,55
Leucaena_salvadorensis,100
Leucaena_shannonii,61.4
Leucanthemopsis_alpina,0.37
Leucanthemum_heterophyllum,0.5
Leucanthemum_integrifolium,0.29
Leucanthemum_vulgare,0.41
Leucas_ciliata,2.11
Leucas_ebracteata,1.01
Leucas_grandis,0.72
Leucas_lavandulifolia,1.32
Leucas_martinicensis,0.42
Leucas_neufliseana,0.32
Leucas_nubica,1.14
Leucas_nutans,2.6
Leucas_oligocephala,0.49
Leucas_pechuelii,1.46
Leucas_tsavoensis,0.73
Leucas_urticifolia,0.29
Leucas_urticifolia,0.3
Leucheria_cumingii,0.2
Leucochrysum_albicans,0.9
Leucochrysum_fitzgibbonii,0.15
Leucochrysum_graminifolium,1.84
Leucochrysum_molle,1.12
Leucochrysum_stipitatum,0.71
Leucocoryne_appendiculata,1.85
Leucocoryne_coquimbensis,0.99
Leucocoryne_coquimbensis,1.41
Leucocoryne_incrassata,1.4
Leucocoryne_ixioides,2.2
Leucocoryne_narcissoides,0.92
Leucocoryne_odorata,0.78
Leucocoryne_purpurea,1.01
Leucocoryne_purpurea,1.59
Leucocoryne_vittata,0.96
Leucojum_aestivum,43.26
Leucojum_aestivum,46.35
Leucojum_vernum,12.04
Leucophyllum_frutescens,0.057
Leucopogon_australis,8.63
Leucopogon_cordifolius,35.02
Leucopogon_esquamatus,4.23
Leucopogon_fletcheri,11.58
Leucopogon_hirsutus,2.05
Leucopogon_lanceolatus,3.47
Leucopogon_melaleucoides,12.83
Leucopogon_neurophyllus,6.66
Leucopogon_obovatus,5.58
Leucopogon_parviflorus,7.53
Leucopogon_pimeleoides,4.51
Leucopogon_psilopus,10.27
Leucopogon_rufus,45.8
Leucopogon_verticillatus,8.4
Leucosalpa_grandiflora,577.96
Leucosalpa_madagascariensis,617.06
Leucosalpa_poissonii,133.98
Leucospermum_attenuatum,23.5
Leucospermum_calligerum,53.85
Leucospermum_catherinae,81.2
Leucospermum_conocarpodendron,100
Leucospermum_conocarpodendron,119.12
Leucospermum_conocarpum,43.8
Leucospermum_cordifolium,100
Leucospermum_glabrum,108
Leucospermum_hypophyllocarpodendron,2.02
Leucospermum_muirii,24.13
Leucospermum_nutans,55.4
Leucospermum_parile,37.45
Leucospermum_praecox,76.92
Leucospermum_prostratum,24.3
Leucospermum_rodolentum,64.65
Leucosphaera_bainesii,3
Leucospora_multifida,0.01
Leucothoe_davisiae,0.022
Leucothoe_fontanesiana,0.04
Leuzea_conifera,9.09
Leuzea_pusilla,12.2
Levenhookia_pusilla,0.04
Levisticum_officinale,2
Lewisia_cantelovii,0.552
Lewisia_congdonii,1.183
Lewisia_cotyledon,0.167
Lewisia_cotyledon,0.302
Lewisia_glandulosa,0.166
Lewisia_rediviva,2.28
Lewisia_triphylla,0.184
Leycesteria_formosa,0.32
Leymus_arenarius,8.58
Leymus_cinereus,1.356
Leymus_flavescens,5.86
Leymus_involutus,5.03
Leymus_salinus,5.23
Leymus_triticoides,5.01
Leysera_gnaphalodes,0.31
Leysera_tenella,0.48
Liatris_aspera,2.1
Liatris_cylindracea,3.26
Liatris_ligulistylis,1.61
Liatris_mucronata,5.59
Liatris_pilosa,0.98
Liatris_punctata,13.3
Liatris_pycnostachya,1.9
Liatris_scariosa,2.98
Liatris_spicata,2.9
Liatris_squarrosa,3.62
Libertia_chilensis,2.84
Libertia_cranwelliae,1.83
Libertia_grandiflora,1.52
Libertia_ixioides,15608
Libertia_peregrinans,0.95
Libertia_pulchella,1.1
Libertia_sessiliflora,1.4
Libocedrus_bidwillii,2.5
Libocedrus_bidwillii,2.5
Libocedrus_decurrens,39.8
Libocedrus_decurrens,39.8
Libocedrus_plumosa,25.4
Libocedrus_plumosa,25.4
Licania_alba,7593.3
Licania_cuprea,3870
Licania_heteromorpha,2616.7
Licania_incana,5893.3
Licania_majuscula,15626.7
Licania_sp.,3546
Licaria_rigida,1237
Licaria_sp.,630
Licaria_velutina,3550
Licuala_spinosa,130
Ligularia_macrophylla,1.64
Ligularia_narynensis,2.06
Ligularia_przewalskii,0.92
Ligularia_songarica,1.86
Ligularia_subsagittata,2.8
Ligusticum_apiifolium,5.08
Ligusticum_californicum,3.018
Ligusticum_grayi,3.3
Ligusticum_porteri,4.6
Ligusticum_scoticum,3.7
Ligusticum_scoticum,3.74
Ligustrum_amurense,20.31
Ligustrum_compactum,25.68
Ligustrum_confusum,22.23
Ligustrum_ibota,31.3
Ligustrum_japonicum,21.1
Ligustrum_lucidum,31
Ligustrum_quihoui,10.97
Ligustrum_sinense,17
Ligustrum_vulgare,21.8
Lilaea_scilloides,1.167
Lilium_auratum,7.17
Lilium_brownii,4.06
Lilium_bulbiferum,7.4
Lilium_columbianum,2.54
Lilium_cordatum,3.08
Lilium_humboldtii,8.284
Lilium_humboldtii,8.766
Lilium_kelleyanum,2.73
Lilium_maritimum,1.915
Lilium_martagon,7.32
Lilium_monadelphum,12.31
Lilium_pardalinum,2.84
Lilium_pardalinum,2.88
Lilium_parvum,2.822
Lilium_philadelphicum,0.83
Lilium_ponticum,3.4
Lilium_rubescens,5.52
Lilium_sargentiae,2.38
Lilium_superbum,5.145
Limbarda_crithmoides,0.28
Limeum_deserticolum,3.67
Limeum_fenestratum,4.11
Limnanthes_alba,4.5
Limnanthes_alba,7.1
Limnanthes_bakeri,6.7
Limnanthes_douglasii,5.4
Limnanthes_douglasii,6.5
Limnanthes_douglasii,7
Limnanthes_douglasii,7.1
Limnanthes_floccosa,6.5
Limnanthes_gracilis,4.5
Limnanthes_gracilis,5.5
Limnanthes_montana,3.2
Limnanthes_striata,3.5
Limnodea_arkansana,0.41
Limnophila_ceratophylloides,0.4
